"TIME","GEO","WASTE","WST_OPER","UNIT","Value","Flag and Footnotes"
"2018","Cyprus","Packaging","Waste generated","Kilograms per capita","86.73",""
"2018","Cyprus","Packaging","Waste generated","Tonne","75,461",""
"2018","Cyprus","Packaging","Recovery","Kilograms per capita","60.76",""
"2018","Cyprus","Packaging","Recovery","Tonne","52,862",""
"2018","Latvia","Packaging","Waste generated","Kilograms per capita","133.54",""
"2018","Latvia","Packaging","Waste generated","Tonne","257,350",""
"2018","Latvia","Packaging","Recovery","Kilograms per capita","85.91",""
"2018","Latvia","Packaging","Recovery","Tonne","165,571",""
"2018","Lithuania","Packaging","Waste generated","Kilograms per capita","126.58",""
"2018","Lithuania","Packaging","Waste generated","Tonne","354,630",""
"2018","Lithuania","Packaging","Recovery","Kilograms per capita","86.8",""
"2018","Lithuania","Packaging","Recovery","Tonne","243,160",""
"2018","Luxembourg","Packaging","Waste generated","Kilograms per capita","224.04",""
"2018","Luxembourg","Packaging","Waste generated","Tonne","136,205",""
"2018","Luxembourg","Packaging","Recovery","Kilograms per capita","210.84",""
"2018","Luxembourg","Packaging","Recovery","Tonne","128,182",""
"2018","Hungary","Packaging","Waste generated","Kilograms per capita","138.35",""
"2018","Hungary","Packaging","Waste generated","Tonne","1,352,455",""
"2018","Hungary","Packaging","Recovery","Kilograms per capita","76.22",""
"2018","Hungary","Packaging","Recovery","Tonne","745,117",""
"2018","Malta","Packaging","Waste generated","Kilograms per capita","146.65",""
"2018","Malta","Packaging","Waste generated","Tonne","71,069",""
"2018","Malta","Packaging","Recovery","Kilograms per capita","52.37",""
"2018","Malta","Packaging","Recovery","Tonne","25,382",""
"2018","Netherlands","Packaging","Waste generated","Kilograms per capita","165.05",""
"2018","Netherlands","Packaging","Waste generated","Tonne","2,844,000",""
"2018","Netherlands","Packaging","Recovery","Kilograms per capita","155.7",""
"2018","Netherlands","Packaging","Recovery","Tonne","2,683,000",""
"2018","Austria","Packaging","Waste generated","Kilograms per capita","159.9",""
"2018","Austria","Packaging","Waste generated","Tonne","1,413,621",""
"2018","Austria","Packaging","Recovery","Kilograms per capita","152.28",""
"2018","Austria","Packaging","Recovery","Tonne","1,346,276",""
"2018","Poland","Packaging","Waste generated","Kilograms per capita","143.98",""
"2018","Poland","Packaging","Waste generated","Tonne","5,467,452",""
"2018","Poland","Packaging","Recovery","Kilograms per capita","91.25",""
"2018","Poland","Packaging","Recovery","Tonne","3,465,050",""
"2018","Portugal","Packaging","Waste generated","Kilograms per capita","173.47",""
"2018","Portugal","Packaging","Waste generated","Tonne","1,783,923",""
"2018","Portugal","Packaging","Recovery","Kilograms per capita","115.93",""
"2018","Portugal","Packaging","Recovery","Tonne","1,192,253",""
"2018","Romania","Packaging","Waste generated","Kilograms per capita","80.47",""
"2018","Romania","Packaging","Waste generated","Tonne","1,567,108",""
"2018","Romania","Packaging","Recovery","Kilograms per capita","48.28",""
"2018","Romania","Packaging","Recovery","Tonne","940,275",""
"2018","Slovenia","Packaging","Waste generated","Kilograms per capita","114.81",""
"2018","Slovenia","Packaging","Waste generated","Tonne","238,111",""
"2018","Slovenia","Packaging","Recovery","Kilograms per capita","92.41",""
"2018","Slovenia","Packaging","Recovery","Tonne","191,650",""
"2018","Slovakia","Packaging","Waste generated","Kilograms per capita","102.2",""
"2018","Slovakia","Packaging","Waste generated","Tonne","556,646",""
"2018","Slovakia","Packaging","Recovery","Kilograms per capita","70.63",""
"2018","Slovakia","Packaging","Recovery","Tonne","384,731",""
"2018","Finland","Packaging","Waste generated","Kilograms per capita","127.93",""
"2018","Finland","Packaging","Waste generated","Tonne","705,593",""
"2018","Finland","Packaging","Recovery","Kilograms per capita","146.55",""
"2018","Finland","Packaging","Recovery","Tonne","808,300",""
"2018","Sweden","Packaging","Waste generated","Kilograms per capita","133.04",""
"2018","Sweden","Packaging","Waste generated","Tonne","1,353,711",""
"2018","Sweden","Packaging","Recovery","Kilograms per capita","83.92",""
"2018","Sweden","Packaging","Recovery","Tonne","853,921",""
"2018","Iceland","Packaging","Waste generated","Kilograms per capita","146.79",""
"2018","Iceland","Packaging","Waste generated","Tonne","51,775",""
"2018","Iceland","Packaging","Recovery","Kilograms per capita","105.81",""
"2018","Iceland","Packaging","Recovery","Tonne","37,321",""
"2018","Liechtenstein","Packaging","Waste generated","Kilograms per capita","174.66",""
"2018","Liechtenstein","Packaging","Waste generated","Tonne","6,680",""
"2018","Liechtenstein","Packaging","Recovery","Kilograms per capita","161.89",""
"2018","Liechtenstein","Packaging","Recovery","Tonne","6,192",""
"2018","Norway","Packaging","Waste generated","Kilograms per capita","161.11",""
"2018","Norway","Packaging","Waste generated","Tonne","855,811",""
"2018","Norway","Packaging","Recovery","Kilograms per capita","151.72",""
"2018","Norway","Packaging","Recovery","Tonne","805,912",""
"2018","United Kingdom","Packaging","Waste generated","Kilograms per capita","178.08",""
"2018","United Kingdom","Packaging","Waste generated","Tonne","11,835,555",""
"2018","United Kingdom","Packaging","Recovery","Kilograms per capita","121.51",""
"2018","United Kingdom","Packaging","Recovery","Tonne","8,075,425",""
"2019","Belgium","Packaging","Waste generated","Kilograms per capita","160.62",""
"2019","Belgium","Packaging","Waste generated","Tonne","1,845,314",""
"2019","Belgium","Packaging","Recovery","Kilograms per capita","159.82",""
"2019","Belgium","Packaging","Recovery","Tonne","1,836,189",""
"2019","Bulgaria","Packaging","Waste generated","Kilograms per capita","79.49",""
"2019","Bulgaria","Packaging","Waste generated","Tonne","554,490",""
"2019","Bulgaria","Packaging","Recovery","Kilograms per capita","48.79",""
"2019","Bulgaria","Packaging","Recovery","Tonne","340,346",""
"2019","Czechia","Packaging","Waste generated","Kilograms per capita","125.04",""
"2019","Czechia","Packaging","Waste generated","Tonne","1,334,427",""
"2019","Czechia","Packaging","Recovery","Kilograms per capita","94.39",""
"2019","Czechia","Packaging","Recovery","Tonne","1,007,325",""
"2019","Denmark","Packaging","Waste generated","Kilograms per capita","169.11",""
"2019","Denmark","Packaging","Waste generated","Tonne","983,270",""
"2019","Denmark","Packaging","Recovery","Kilograms per capita","146.85",""
"2019","Denmark","Packaging","Recovery","Tonne","853,840",""
"2019","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Kilograms per capita","227.55",""
"2019","Germany (until 1990 former territory of the FRG)","Packaging","Waste generated","Tonne","18,907,700",""
"2019","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Kilograms per capita","215.93","b"
"2019","Germany (until 1990 former territory of the FRG)","Packaging","Recovery","Tonne","17,942,260","b"
"2019","Estonia","Packaging","Waste generated","Kilograms per capita","157.64","b"
"2019","Estonia","Packaging","Waste generated","Tonne","209,170","b"
"2019","Estonia","Packaging","Recovery","Kilograms per capita","157.33","b"
"2019","Estonia","Packaging","Recovery","Tonne","208,763","b"
"2019","Ireland","Packaging","Waste generated","Kilograms per capita","227.98",""
"2019","Ireland","Packaging","Waste generated","Tonne","1,124,917",""
"2019","Ireland","Packaging","Recovery","Kilograms per capita","215.14","b"
"2019","Ireland","Packaging","Recovery","Tonne","1,061,596","b"
"2019","Greece","Packaging","Waste generated","Kilograms per capita","81.1","e"
"2019","Greece","Packaging","Waste generated","Tonne","869,500","e"
"2019","Greece","Packaging","Recovery","Kilograms per capita","48.73",""
"2019","Greece","Packaging","Recovery","Tonne","522,450",""
"2019","Spain","Packaging","Waste generated","Kilograms per capita","170.04",""
"2019","Spain","Packaging","Waste generated","Tonne","8,014,885",""
"2019","Spain","Packaging","Recovery","Kilograms per capita","128.42",""
"2019","Spain","Packaging","Recovery","Tonne","6,052,865",""
"2019","France","Packaging","Waste generated","Kilograms per capita","187.01",""
"2019","France","Packaging","Waste generated","Tonne","12,602,002",""
"2019","France","Packaging","Recovery","Kilograms per capita","145.64",""
"2019","France","Packaging","Recovery","Tonne","9,814,242",""
"2019","Croatia","Packaging","Waste generated","Kilograms per capita","74.03",""
"2019","Croatia","Packaging","Waste generated","Tonne","301,099",""
"2019","Croatia","Packaging","Recovery","Kilograms per capita","36.19",""
"2019","Croatia","Packaging","Recovery","Tonne","147,199",""
"2019","Italy","Packaging","Waste generated","Kilograms per capita","215.64",""
"2019","Italy","Packaging","Waste generated","Tonne","12,880,070",""
"2019","Italy","Packaging","Recovery","Kilograms per capita","170.56",""
"2019","Italy","Packaging","Recovery","Tonne","10,187,105",""
"2019","Cyprus","Packaging","Waste generated","Kilograms per capita","92.31",""
"2019","Cyprus","Packaging","Waste generated","Tonne","81,409",""
"2019","Cyprus","Packaging","Recovery","Kilograms per capita","66.11",""
"2019","Cyprus","Packaging","Recovery","Tonne","58,306",""
"2019","Latvia","Packaging","Waste generated","Kilograms per capita","136.74",""
"2019","Latvia","Packaging","Waste generated","Tonne","261,689",""
"2019","Latvia","Packaging","Recovery","Kilograms per capita","89.56",""
"2019","Latvia","Packaging","Recovery","Tonne","171,404",""
"2019","Lithuania","Packaging","Waste generated","Kilograms per capita","134.41",""
"2019","Lithuania","Packaging","Waste generated","Tonne","375,548",""
"2019","Lithuania","Packaging","Recovery","Kilograms per capita","94.76",""
"2019","Lithuania","Packaging","Recovery","Tonne","264,769",""
"2019","Luxembourg","Packaging","Waste generated","Kilograms per capita","217.22",""
"2019","Luxembourg","Packaging","Waste generated","Tonne","134,678",""
"2019","Luxembourg","Packaging","Recovery","Kilograms per capita","204.73",""
"2019","Luxembourg","Packaging","Recovery","Tonne","126,935",""
"2019","Hungary","Packaging","Waste generated","Kilograms per capita","142.79",""
"2019","Hungary","Packaging","Waste generated","Tonne","1,395,264",""
"2019","Hungary","Packaging","Recovery","Kilograms per capita","79.93",""
"2019","Hungary","Packaging","Recovery","Tonne","780,989",""
"2019","Malta","Packaging","Waste generated","Kilograms per capita","153.7",""
"2019","Malta","Packaging","Waste generated","Tonne","77,477",""
"2019","Malta","Packaging","Recovery","Kilograms per capita","51.73",""
"2019","Malta","Packaging","Recovery","Tonne","26,073",""
"2019","Netherlands","Packaging","Waste generated","Kilograms per capita","170.42",""
"2019","Netherlands","Packaging","Waste generated","Tonne","2,956,000",""
"2019","Netherlands","Packaging","Recovery","Kilograms per capita","162.35",""
"2019","Netherlands","Packaging","Recovery","Tonne","2,815,900",""
"2019","Austria","Packaging","Waste generated","Kilograms per capita","161.89",""
"2019","Austria","Packaging","Waste generated","Tonne","1,437,555",""
"2019","Austria","Packaging","Recovery","Kilograms per capita","154.45",""
"2019","Austria","Packaging","Recovery","Tonne","1,371,466",""
"2019","Poland","Packaging","Waste generated","Kilograms per capita","172.19",""
"2019","Poland","Packaging","Waste generated","Tonne","6,537,191",""
"2019","Poland","Packaging","Recovery","Kilograms per capita","103.1",""
"2019","Poland","Packaging","Recovery","Tonne","3,914,089",""
"2019","Portugal","Packaging","Waste generated","Kilograms per capita","172.22",""
"2019","Portugal","Packaging","Waste generated","Tonne","1,771,507",""
"2019","Portugal","Packaging","Recovery","Kilograms per capita","123.94",""
"2019","Portugal","Packaging","Recovery","Tonne","1,274,830",""
"2019","Romania","Packaging","Waste generated","Kilograms per capita","103.81",""
"2019","Romania","Packaging","Waste generated","Tonne","2,010,996",""
"2019","Romania","Packaging","Recovery","Kilograms per capita","49",""
"2019","Romania","Packaging","Recovery","Tonne","949,280",""
"2019","Slovenia","Packaging","Waste generated","Kilograms per capita","117.44",""
"2019","Slovenia","Packaging","Waste generated","Tonne","245,250",""
"2019","Slovenia","Packaging","Recovery","Kilograms per capita","93.98",""
"2019","Slovenia","Packaging","Recovery","Tonne","196,261",""
"2019","Slovakia","Packaging","Waste generated","Kilograms per capita","104.77",""
"2019","Slovakia","Packaging","Waste generated","Tonne","571,406",""
"2019","Slovakia","Packaging","Recovery","Kilograms per capita","72.97",""
"2019","Slovakia","Packaging","Recovery","Tonne","398,007",""
"2019","Finland","Packaging","Waste generated","Kilograms per capita","131.44",""
"2019","Finland","Packaging","Waste generated","Tonne","725,771",""
"2019","Finland","Packaging","Recovery","Kilograms per capita","151.28",""
"2019","Finland","Packaging","Recovery","Tonne","835,326",""
"2019","Sweden","Packaging","Waste generated","Kilograms per capita","134.31",""
"2019","Sweden","Packaging","Waste generated","Tonne","1,380,573",""
"2019","Sweden","Packaging","Recovery","Kilograms per capita","83.85",""
"2019","Sweden","Packaging","Recovery","Tonne","861,857",""
"2019","Iceland","Packaging","Waste generated","Kilograms per capita","149.05",""
"2019","Iceland","Packaging","Waste generated","Tonne","53,742",""
"2019","Iceland","Packaging","Recovery","Kilograms per capita","94.96",""
"2019","Iceland","Packaging","Recovery","Tonne","34,238",""
"2019","Liechtenstein","Packaging","Waste generated","Kilograms per capita","178.39",""
"2019","Liechtenstein","Packaging","Waste generated","Tonne","6,879",""
"2019","Liechtenstein","Packaging","Recovery","Kilograms per capita","166.15",""
"2019","Liechtenstein","Packaging","Recovery","Tonne","6,407",""
"2019","Norway","Packaging","Waste generated","Kilograms per capita","165.51",""
"2019","Norway","Packaging","Waste generated","Tonne","885,135",""
"2019","Norway","Packaging","Recovery","Kilograms per capita","161.02",""
"2019","Norway","Packaging","Recovery","Tonne","861,124",""
"2019","United Kingdom","Packaging","Waste generated","Kilograms per capita",":",""
